hospital,control,location,teach,bedsize,region,teachloc
48379,3,1,0,3,3,2
48384,2,1,0,1,3,2
48385,3,1,0,1,3,2
48389,3,1,0,1,3,2
48391,2,1,0,3,3,2
48392,2,1,0,3,3,2
48396,1,1,0,1,3,2
48397,2,1,0,1,3,2
48399,1,1,0,1,3,2
48400,1,1,0,2,3,2
48407,3,1,0,1,3,2
48408,1,1,0,1,3,2
48409,1,0,0,3,3,1
48410,2,1,0,1,3,2
48411,2,1,0,1,3,2
48412,2,0,0,1,3,1
48413,3,1,0,1,3,2
48414,2,0,0,1,3,1
48415,3,1,0,1,3,2
48418,2,1,0,1,3,2
48419,1,1,0,1,3,2
48422,1,0,0,2,3,1
48423,1,0,0,1,3,1
48424,1,0,0,1,3,1
48427,2,1,0,1,3,2
48428,3,1,0,1,3,2
48429,2,0,0,1,3,1
48430,3,1,0,1,3,2
48431,2,1,0,1,3,2
48433,1,1,0,1,3,2
48434,2,1,0,2,3,2
48435,3,1,0,1,3,2
48436,1,1,0,1,3,2
48441,3,1,0,1,3,2
48442,3,0,0,3,3,1
48443,2,0,0,1,3,1
48447,3,1,0,1,3,2
48448,3,1,0,1,3,2
48450,3,1,0,1,3,2
48451,3,1,0,1,3,2
48452,3,1,0,1,3,2
48453,3,1,0,1,3,2
48455,2,1,0,1,3,2
48456,3,1,0,3,3,2
48459,3,1,0,1,3,2
48460,3,1,0,1,3,2
48461,3,1,0,1,3,2
48465,3,1,0,1,3,2
48466,3,1,0,1,3,2
48467,3,1,0,1,3,2
48468,3,1,0,1,3,2
48469,3,1,0,1,3,2
48471,3,1,0,1,3,2
48473,2,1,0,1,3,2
48474,3,1,0,1,3,2
48475,3,1,0,1,3,2
48476,2,1,0,1,3,2
48477,3,1,0,3,3,2
48478,3,1,0,1,3,2
48479,3,1,0,1,3,2
48481,1,0,0,2,3,1
48482,1,0,0,1,3,1
48487,1,0,0,3,3,1
48488,3,0,0,1,3,1
48490,3,0,0,1,3,1
48491,2,1,0,1,3,2
48492,1,0,0,1,3,1
48495,1,0,0,1,3,1
48497,1,0,0,2,3,1
48501,1,0,0,1,3,1
48504,1,0,0,1,3,1
48505,1,0,0,1,3,1
48507,2,1,0,1,3,2
48508,3,1,0,1,3,2
48510,3,1,0,1,3,2
48512,3,1,0,1,3,2
48513,3,1,0,1,3,2
48517,3,1,0,1,3,2
48524,3,1,0,2,3,2
48526,3,1,0,1,3,2
48528,3,1,0,1,3,2
48529,3,1,0,1,3,2
48531,3,1,0,1,3,2
48532,3,1,0,1,3,2
48533,3,1,0,1,3,2
48537,3,1,0,1,3,2
48539,1,1,0,1,3,2
48541,1,0,0,2,3,1
48544,1,0,0,1,3,1
48545,3,1,0,1,3,2
48549,3,1,0,1,3,2
48557,3,1,0,1,3,2
48562,3,1,0,3,3,2
48563,2,1,0,1,3,2
48565,3,1,0,1,3,2
48577,2,1,0,1,3,2
48582,3,1,0,1,3,2
48594,3,1,0,1,3,2
48599,3,1,0,1,3,2
49001,2,1,0,1,4,2
49002,1,0,0,1,4,1
49003,3,1,0,1,4,2
49004,4,0,0,3,4,1
49005,4,0,0,2,4,1
49006,4,0,0,1,4,1
49007,2,0,0,1,4,1
49008,3,1,0,2,4,2
49009,4,0,0,1,4,1
49012,1,0,0,2,4,1
49013,4,0,0,2,4,1
49014,1,0,0,2,4,1
49015,2,0,0,1,4,1
49016,2,1,0,2,4,2
49017,4,0,0,1,4,1
49018,3,1,0,2,4,2
49019,2,1,1,1,4,3
49020,3,1,0,2,4,2
49021,4,0,0,3,4,1
49022,2,1,0,3,4,2
49023,2,0,0,1,4,1
49024,1,0,0,1,4,1
49025,2,0,0,3,4,1
49026,0,1,1,3,4,3
49027,0,1,1,1,4,3
49028,0,1,1,2,4,3
49029,0,1,1,2,4,3
49030,3,1,0,1,4,2
49032,0,1,1,3,4,3
49033,1,0,0,1,4,1
49034,2,0,0,1,4,1
49035,3,0,0,1,4,1
49036,2,1,0,1,4,2
49037,2,1,0,1,4,2
49040,1,0,0,2,4,1
49041,4,0,0,2,4,1
49042,1,0,0,1,4,1
49043,3,1,0,1,4,2
49051,3,1,0,1,4,2
49052,3,1,0,1,4,2
50002,0,0,0,2,1,1
50003,0,0,0,2,1,1
50004,0,0,0,1,1,1
50005,0,1,1,3,1,3
50006,0,0,0,1,1,1
50007,0,0,0,1,1,1
50008,0,0,0,1,1,1
50009,0,0,0,3,1,1
50010,0,1,0,1,1,2
50011,0,0,0,1,1,1
50012,0,0,0,2,1,1
50013,0,0,0,1,1,1
50014,0,0,0,1,1,1
51001,2,0,0,2,3,1
51002,3,0,0,3,3,1
51003,2,1,0,1,3,2
51004,2,1,0,3,3,2
51005,2,0,0,3,3,1
51006,2,0,0,3,3,1
51007,0,1,1,3,3,3
51009,0,1,1,2,3,3
51010,2,0,0,2,3,1
51011,2,0,0,3,3,1
51012,3,1,0,2,3,2
51013,0,1,1,2,3,3
51014,2,0,0,3,3,1
51016,3,1,0,1,3,2
51017,2,1,0,3,3,2
51019,0,1,1,3,3,3
51020,2,0,0,3,3,1
51021,2,0,0,3,3,1
51022,0,1,1,3,3,3
51023,2,1,0,1,3,2
51026,0,1,1,2,3,3
51027,2,1,0,2,3,2
51028,2,0,0,2,3,1
51030,2,1,0,1,3,2
51031,2,1,0,2,3,2
51033,0,1,1,1,3,3
51034,2,0,0,1,3,1
51035,3,1,0,3,3,2
51036,0,1,1,2,3,3
51037,0,1,1,1,3,3
51038,2,1,0,2,3,2
51039,2,0,0,1,3,1
51040,0,1,1,1,3,3
51041,0,1,1,2,3,3
51042,3,0,0,3,3,1
51043,0,1,1,3,3,3
51044,2,1,0,2,3,2
51045,1,1,0,3,3,2
51046,3,1,0,2,3,2
51047,2,1,0,3,3,2
51048,2,1,0,2,3,2
51049,2,0,0,3,3,1
51050,2,0,0,2,3,1
51051,2,0,0,1,3,1
51052,2,1,0,1,3,2
51053,2,0,0,1,3,1
51054,2,0,0,3,3,1
51056,2,0,0,2,3,1
51057,2,1,0,2,3,2
51058,2,1,0,1,3,2
51060,2,0,0,3,3,1
51061,2,0,0,1,3,1
51062,0,1,1,1,3,3
51063,3,1,0,2,3,2
51064,3,0,0,3,3,1
51065,2,0,0,3,3,1
51066,0,1,1,3,3,3
51068,2,0,0,2,3,1
51069,2,0,0,3,3,1
51070,3,0,0,3,3,1
51071,2,0,0,1,3,1
51073,2,1,0,2,3,2
51075,2,1,0,3,3,2
51076,2,0,0,3,3,1
51078,3,0,0,3,3,1
51079,2,0,0,3,3,1
51080,2,1,0,1,3,2
51082,0,1,1,1,3,3
51088,0,1,1,1,3,3
51098,2,1,0,3,3,2
51099,2,1,0,2,3,2
51100,3,1,0,1,3,2
53003,1,0,0,2,4,1
53004,1,0,0,1,4,1
53005,1,1,0,2,4,2
53007,2,1,0,2,4,2
53008,2,1,0,3,4,2
53009,1,0,0,1,4,1
53011,1,1,0,1,4,2
53012,1,1,0,2,4,2
53013,1,,,2,4,1
53015,1,,,3,4,1
53016,2,,,1,4,3
53017,2,1,0,2,4,2
53018,2,,,2,4,2
53019,1,0,0,3,4,1
53021,2,1,0,2,4,2
53023,2,1,0,1,4,2
53024,2,,,1,4,2
53026,1,1,0,2,4,2
53028,2,1,0,1,4,2
53029,1,0,0,1,4,1
53030,2,0,0,3,4,1
53033,1,0,0,1,4,1
53036,1,0,0,1,4,1
53037,2,1,0,3,4,2
53038,3,1,0,1,4,2
53039,0,1,1,2,4,3
53040,0,1,1,1,4,3
53043,1,1,0,1,4,2
53044,2,1,0,3,4,2
53045,1,0,0,2,4,1
53047,1,0,0,2,4,1
53048,1,0,0,3,4,1
53049,1,0,1,2,4,1
53050,2,1,0,3,4,2
53051,1,0,0,1,4,1
53052,1,0,0,1,4,1
53053,1,0,0,3,4,1
53056,2,1,0,2,4,2
53058,1,0,0,1,4,1
53059,2,,,3,4,2
53060,2,1,0,2,4,2
53061,2,1,0,3,4,2
53062,2,1,0,3,4,2
53063,1,0,0,1,4,1
53064,2,,,1,4,2
53065,0,1,1,2,4,3
53067,2,1,0,3,4,2
53069,1,0,0,1,4,1
53071,2,0,0,3,4,1
53073,1,0,0,3,4,1
53074,2,1,0,1,4,2
53075,3,1,0,2,4,2
53078,2,0,0,2,4,1
53079,1,1,0,1,4,2
53080,0,1,1,3,4,3
53082,2,1,0,2,4,2
53084,2,1,1,1,4,3
53085,2,1,0,3,4,2
53086,4,0,0,3,4,1
53087,2,1,1,1,4,3
53089,1,0,0,1,4,1
53090,1,0,0,3,4,1
53091,0,1,1,1,4,3
53093,0,1,1,1,4,3
53094,1,0,0,1,4,1
53095,1,0,0,2,4,1
53097,1,0,0,1,4,1
53098,2,1,0,3,4,2
53099,4,0,1,2,4,1
53102,1,0,0,1,4,1
53106,1,0,0,1,4,1
53107,3,1,0,2,4,2
53108,2,1,0,3,4,2
53109,0,1,1,3,4,3
53110,1,0,0,1,4,1
53111,1,1,0,1,4,2
53112,1,0,0,2,4,1
53116,1,0,0,2,4,1
53117,2,0,0,1,4,1
53118,1,0,0,3,4,1
53119,0,1,1,3,4,3
53120,1,0,0,3,4,1
53121,4,0,0,3,4,1
53122,1,0,0,1,4,1
53126,2,1,0,1,4,2
53127,2,1,0,3,4,2
53128,0,1,1,3,4,3
53130,2,1,0,1,4,2
53133,1,1,0,1,4,2
53135,1,1,0,1,4,2
53137,2,1,0,2,4,2
54001,2,0,0,3,3,1
54002,2,0,0,3,3,1
54003,1,0,0,1,3,1
54004,2,0,0,1,3,1
54005,2,0,0,1,3,1
54006,0,1,1,2,3,3
54007,0,1,1,3,3,3
54008,2,0,1,3,3,1
54010,2,0,0,3,3,1
54011,3,1,0,1,3,2
54012,2,0,0,3,3,1
54013,1,0,0,1,3,1
54014,1,0,0,2,3,1
54015,3,0,0,3,3,1
54021,2,0,0,2,3,1
54022,0,1,1,1,3,3
54023,3,0,0,3,3,1
54024,2,0,0,1,3,1
54025,2,0,0,3,3,1
54027,1,0,0,1,3,1
54030,2,0,0,2,3,1
54031,2,0,0,3,3,1
54032,1,0,0,1,3,1
54033,3,1,0,1,3,2
54034,2,0,0,2,3,1
54036,3,1,0,1,3,2
54037,3,0,0,3,3,1
54038,2,1,0,2,3,2
54039,2,0,0,1,3,1
54041,2,0,0,1,3,1
54042,1,0,0,1,3,1
54044,3,1,0,2,3,2
54045,2,0,0,3,3,1
54046,3,1,0,2,3,2
54047,2,0,0,2,3,1
54048,0,1,1,2,3,3
54049,2,0,0,2,3,1
54050,2,0,0,1,3,1
54051,1,0,0,2,3,1
54052,0,1,1,1,3,3
54053,2,0,1,3,3,1
54054,1,0,0,1,3,1
54055,2,1,0,3,3,2
54057,1,0,0,1,3,1
54061,2,1,0,3,3,2
54062,1,0,0,2,3,1
54072,3,1,0,1,3,2
54074,3,1,0,1,3,2
55001,1,0,0,1,2,1
55002,2,1,0,1,2,2
55003,2,1,0,3,2,2
55005,2,0,0,1,2,1
55007,2,1,0,1,2,2
55009,2,1,0,1,2,2
55010,2,1,1,1,2,3
55012,4,0,0,2,2,1
55013,3,0,0,1,2,1
55014,2,1,0,1,2,2
55015,2,1,0,2,2,2
55016,0,1,1,3,2,3
55017,2,1,0,1,2,2
55018,4,0,0,2,2,1
55019,2,0,0,3,2,1
55020,2,1,1,2,2,3
55021,2,0,0,2,2,1
55024,2,1,0,2,2,2
55025,4,0,0,1,2,1
55026,2,0,0,3,2,1
55027,4,0,0,2,2,1
55030,2,0,0,1,2,1
55031,2,0,0,1,2,1
55032,2,0,0,3,2,1
55033,2,0,0,1,2,1
55034,4,0,0,1,2,1
55035,4,0,0,1,2,1
55036,2,,,2,2,1
55037,2,1,0,2,2,2
55038,4,0,0,3,2,1
55041,4,0,0,3,2,1
55042,2,1,0,1,2,2
55044,2,1,0,1,2,2
55046,2,1,0,3,2,2
55048,2,0,0,3,2,1
55049,0,1,0,2,2,2
55051,2,0,0,2,2,1
55054,2,0,0,1,2,1
55055,2,,,3,2,1
55056,2,0,0,1,2,1
55057,4,0,0,3,2,1
55058,2,1,1,2,2,3
55061,0,1,1,1,2,3
55062,2,0,0,1,2,1
55063,2,1,0,1,2,2
55064,0,1,1,1,2,3
55067,2,0,0,1,2,1
55068,2,1,0,1,2,2
55069,2,0,0,1,2,1
55070,2,1,0,3,2,2
55071,2,1,0,3,2,2
55072,0,1,0,3,2,2
55073,1,1,0,3,2,2
55074,2,1,0,1,2,2
55075,1,1,1,3,2,3
55076,2,1,1,2,2,3
55079,2,0,0,2,2,1
55080,2,0,0,1,2,1
55081,4,0,0,1,2,1
55082,4,0,0,2,2,1
55084,2,0,0,1,2,1
55085,2,0,0,1,2,1
55086,1,0,0,2,2,1
55087,2,1,0,3,2,2
55088,2,1,0,2,2,2
55089,2,0,0,1,2,1
55090,2,0,0,1,2,1
55091,1,,,1,2,1
55092,2,1,0,3,2,2
55093,2,0,0,2,2,1
55095,2,0,0,2,2,1
55097,2,0,0,2,2,1
55099,2,1,0,2,2,2
55100,2,1,0,1,2,2
55101,2,1,0,2,2,2
55102,2,1,0,1,2,2
55103,4,0,0,2,2,1
55104,4,0,0,3,2,1
55106,2,1,0,1,2,2
55107,4,0,0,3,2,1
55109,2,0,0,1,2,1
55111,2,0,0,1,2,1
55112,2,1,0,3,2,2
55113,2,1,0,1,2,2
55114,2,0,0,1,2,1
55115,0,1,0,3,2,2
55116,2,1,0,2,2,2
55117,2,0,0,1,2,1
55118,2,1,0,2,2,2
55120,2,0,0,2,2,1
55121,2,0,0,1,2,1
55122,2,1,0,2,2,2
55123,0,1,0,1,2,2
55124,2,1,0,2,2,2
55125,2,0,0,2,2,1
55126,4,0,0,2,2,1
55127,0,1,0,2,2,2
55129,4,0,0,3,2,1
55130,2,1,1,2,2,3
55132,0,1,0,2,2,2
55134,2,0,0,2,2,1
55135,2,1,0,3,2,2
55137,4,0,0,1,2,1
55138,2,1,0,3,2,2
55139,2,1,0,1,2,2
55143,2,0,0,1,2,1
55144,2,1,0,1,2,2
55145,2,1,0,2,2,2
55146,2,0,0,2,2,1
55147,2,1,0,1,2,2
55149,2,1,0,1,2,2
55150,1,0,0,1,2,1
55151,2,1,0,3,2,2
55152,2,1,0,1,2,2
55153,1,0,0,1,2,1
55154,2,1,1,1,2,3
55155,2,1,0,3,2,2
55156,2,0,0,3,2,1
55158,2,0,0,1,2,1
55160,4,0,0,1,2,1
55161,4,0,0,2,2,1
55162,2,0,0,1,2,1
55163,4,0,0,1,2,1
55164,2,0,0,2,2,1
55165,2,1,0,3,2,2
55166,2,0,0,1,2,1
55167,2,1,0,1,2,2
55168,2,1,1,1,2,3
55169,2,,,1,2,1
55170,4,0,0,2,2,1
55171,2,,,1,2,1
55172,2,0,0,3,2,1
55175,2,1,1,1,2,3
55176,0,1,1,3,2,3
55178,0,1,0,1,2,2
55179,0,1,1,3,2,3
55180,0,1,0,1,2,2
55181,0,1,0,1,2,2
55182,0,1,0,1,2,2
55183,0,1,0,1,2,2
55184,0,1,0,2,2,2
55185,0,1,0,1,2,2
55186,0,1,0,1,2,2
55188,0,1,0,1,2,2
55189,0,1,0,1,2,2
55191,0,1,0,1,2,2
55195,4,0,0,1,2,1
56011,1,0,0,3,4,1
56013,1,0,0,1,4,1
56018,1,0,0,2,4,1
56019,1,0,0,1,4,1
56020,4,0,0,2,4,1
56024,4,0,0,3,4,1
H  12,22,50,1,3,1,1
S  12,34,10,1,3,3,2
USE34,82,10,1,0,2,3
